Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2019,1,1,0,30,1.2000000000000002,0,0,0,0,1.2000000000000002,0,0,0,0,323,100,158.06,0.12,1028,1.1,272,1.1
2019,1,1,1,30,2.3000000000000003,0,0,0,0,2.3000000000000003,0,0,0,0,309,100,153.63,0.13,1028,1.5,96,1.3
2019,1,1,2,30,2.2,0,0,0,0,2.2,0,0,0,0,305,100,145.3,0.13,1028,1.5,105,1.3
2019,1,1,3,30,2.1,0,0,0,1,2.1,0,0,0,0,303,100,135.34,0.13,1028,1.4000000000000001,116,1.2000000000000002
2019,1,1,4,30,2,0,0,0,0,2,0,0,0,0,302,100,124.8,0.13,1028,1.4000000000000001,127,1.2000000000000002
2019,1,1,5,30,2,0,0,0,0,2,0,0,0,0,301,100,114.2,0.13,1028,1.3,137,1.1
2019,1,1,6,30,2.1,0,0,0,0,2.1,0,0,0,0,0.3,100,103.9,0.13,1028,1.3,152,1.1
2019,1,1,7,30,2.7,0,0,0,0,2.5,0,0,0,0,298,98.5,94.17,0.13,1028,1.2000000000000002,174,1
2019,1,1,8,30,4.2,28,333,56,8,2.6,5,0,3,5,297,89.05,85.19,0.13,1028,1.2000000000000002,206,0.9
2019,1,1,9,30,6,53,594,178,4,3.3000000000000003,12,0,3,12,296,82.95,77.79,0.13,1028,1.2000000000000002,234,1.1
2019,1,1,10,30,7.7,64,716,285,7,3.2,11,0,3,11,298,73.07000000000001,72.11,0.13,1027,1.2000000000000002,241,1.3
2019,1,1,11,30,9,71,767,350,7,2.9000000000000004,37,0,0,37,301,65.53,68.68,0.13,1026,1.2000000000000002,247,1.4000000000000001
2019,1,1,12,30,9.5,73,779,366,6,2.9000000000000004,14,0,0,14,302,63.32,67.87,0.13,1025,1.1,259,1.6
2019,1,1,13,30,9.5,68,762,331,6,3,13,0,0,13,302,63.74,69.79,0.13,1024,1.1,268,1.6
2019,1,1,14,30,8.700000000000001,60,686,247,6,3.1,10,0,0,10,303,67.99,74.2,0.13,1023,1.1,278,1.2000000000000002
2019,1,1,15,30,7,44,528,129,6,4.4,6,0,3,6,304,83.53,80.67,0.13,1022,1,292,0.8
2019,1,1,16,30,5.300000000000001,12,151,16,6,2.8000000000000003,2,0,3,2,305,83.62,88.5,0.13,1022,1,299,0.8
2019,1,1,17,30,4.3,0,0,0,7,2.4000000000000004,0,0,0,0,305,87.18,98.08,0.13,1021,1,298,0.9
2019,1,1,18,30,3.5,0,0,0,4,2.3000000000000003,0,0,0,0,303,91.95,108.08,0.13,1021,1,289,0.8
2019,1,1,19,30,2.7,0,0,0,0,2.3000000000000003,0,0,0,0,302,97.33,118.54,0.13,1021,1,273,0.9
2019,1,1,20,30,1.9000000000000001,0,0,0,1,1.9000000000000001,0,0,0,0,302,100,129.15,0.13,1020,1,261,1
2019,1,1,21,30,1.3,0,0,0,0,1.3,0,0,0,0,302,100,139.53,0.13,1019,0.9,258,1.1
2019,1,1,22,30,1,0,0,0,0,1,0,0,0,0,302,100,148.99,0.13,1018,0.9,265,1.2000000000000002
2019,1,1,23,30,0.7000000000000001,0,0,0,0,0.7000000000000001,0,0,0,0,303,100,156.03,0.13,1017,0.9,277,1.3
2019,1,2,0,30,0.6000000000000001,0,0,0,0,0.6000000000000001,0,0,0,0,303,100,157.97,0.13,1017,1,282,1.2000000000000002
2019,1,2,1,30,0.8,0,0,0,1,0.8,0,0,0,0,306,100,153.61,0.13,1016,0.9,294,1.3
2019,1,2,2,30,0.9,0,0,0,0,0.9,0,0,0,0,306,100,145.32,0.13,1016,0.8,297,1.7000000000000002
2019,1,2,3,30,0.6000000000000001,0,0,0,0,0.6000000000000001,0,0,0,0,306,100,135.36,0.13,1016,0.7000000000000001,304,2
2019,1,2,4,30,0.30000000000000004,0,0,0,0,0.1,0,0,0,0,306,98.5,124.83,0.13,1016,0.6000000000000001,311,2.2
2019,1,2,5,30,-0.1,0,0,0,0,-0.5,0,0,0,0,308,97.23,114.23,0.13,1016,0.6000000000000001,320,2.3000000000000003
2019,1,2,6,30,-0.6000000000000001,0,0,0,0,-1,0,0,0,0,0.31,97.25,103.92,0.13,1017,0.5,333,2.1
2019,1,2,7,30,-0.6000000000000001,0,0,0,0,-1.4000000000000001,0,0,0,0,312,94.39,94.18,0.13,1018,0.5,346,1.9000000000000001
2019,1,2,8,30,0.6000000000000001,26,422,61,0,-1.5,26,422,0,61,314,85.79,85.18,0.13,1018,0.5,348,1.8
2019,1,2,9,30,2.7,45,696,193,1,-0.9,45,696,0,193,318,77.18,77.77,0.13,1018,0.5,325,1.7000000000000002
2019,1,2,10,30,5.1000000000000005,56,815,307,4,-0.6000000000000001,21,0,0,21,323,66.42,72.07000000000001,0.13,1018,0.4,303,2
2019,1,2,11,30,7.800000000000001,60,867,376,4,0.2,26,0,3,26,328,58.52,68.61,0.13,1018,0.4,310,2.8000000000000003
2019,1,2,12,30,9.8,61,878,393,4,-0.7000000000000001,28,0,3,28,332,48.08,67.78,0.13,1017,0.4,327,3.6
2019,1,2,13,30,10.4,62,839,353,4,-2.5,24,0,0,24,337,40.53,69.68,0.13,1017,0.4,341,4
2019,1,2,14,30,9.3,56,768,266,4,-3.1,26,0,3,26,0.34,41.49,74.08,0.13,1017,0.4,351,3.6
2019,1,2,15,30,6.4,42,613,142,0,-2.7,42,613,0,142,341,52.14,80.54,0.13,1018,0.4,356,2.7
2019,1,2,16,30,3.7,14,213,20,0,-3.1,14,213,0,20,342,61.09,88.37,0.13,1018,0.4,356,2
2019,1,2,17,30,2.8000000000000003,0,0,0,1,-3.9000000000000004,0,0,0,0,342,61.53,97.94,0.13,1019,0.4,355,1.7000000000000002
2019,1,2,18,30,2.7,0,0,0,0,-3.7,0,0,0,0,341,62.89,107.94,0.13,1020,0.4,180,1.7000000000000002
2019,1,2,19,30,2.5,0,0,0,0,-3.7,0,0,0,0,0.34,63.550000000000004,118.4,0.13,1021,0.4,13,1.9000000000000001
2019,1,2,20,30,2.2,0,0,0,0,-4.1000000000000005,0,0,1,0,337,63.25,129.01,0.13,1021,0.4,22,2.1
2019,1,2,21,30,1.5,0,0,0,0,-4.7,0,0,0,0,335,63.24,139.39000000000001,0.13,1022,0.4,24,2.3000000000000003
2019,1,2,22,30,0.8,0,0,0,0,-5.5,0,0,1,0,333,62.78,148.85,0.13,1022,0.4,25,2.3000000000000003
2019,1,2,23,30,0,0,0,0,0,-6.1000000000000005,0,0,0,0,332,63.6,155.91,0.13,1023,0.30000000000000004,25,2.1
2019,1,3,0,30,-0.4,0,0,0,0,-6.6000000000000005,0,0,0,0,332,63.08,157.89000000000001,0.13,1023,0.30000000000000004,26,2
2019,1,3,1,30,-1,0,0,0,0,-7.1000000000000005,0,0,0,0,332,63.51,153.58,0.13,1023,0.30000000000000004,27,1.8
2019,1,3,2,30,-1.1,0,0,0,0,-7.5,0,0,0,0,332,61.86,145.32,0.13,1024,0.30000000000000004,28,1.8
2019,1,3,3,30,-1.1,0,0,0,0,-7.9,0,0,0,0,331,60.14,135.38,0.13,1024,0.30000000000000004,28,1.7000000000000002
2019,1,3,4,30,-0.9,0,0,0,0,-8.200000000000001,0,0,0,0,0.33,57.7,124.85000000000001,0.13,1024,0.30000000000000004,30,1.6
2019,1,3,5,30,-0.5,0,0,0,0,-8.6,0,0,0,0,0.33,54.25,114.26,0.13,1024,0.30000000000000004,34,1.5
2019,1,3,6,30,-0.1,0,0,0,0,-9,0,0,0,0,0.33,51.04,103.93,0.13,1025,0.30000000000000004,39,1.3
2019,1,3,7,30,0.7000000000000001,0,0,0,0,-9.4,0,0,0,0,329,46.93,94.19,0.13,1025,0.30000000000000004,48,1.1
2019,1,3,8,30,2.6,25,461,64,0,-7.800000000000001,25,461,0,64,328,46.230000000000004,85.17,0.13,1026,0.4,61,0.8
2019,1,3,9,30,4.800000000000001,45,714,197,0,-3.4000000000000004,45,714,0,197,327,55.17,77.74,0.13,1026,0.4,74,1
2019,1,3,10,30,6.6000000000000005,56,819,309,7,-6.6000000000000005,117,25,0,125,326,38.42,72.01,0.13,1026,0.4,74,1.6
2019,1,3,11,30,7.800000000000001,61,863,377,6,-7.4,34,0,0,34,326,33.21,68.53,0.13,1025,0.4,62,2.2
2019,1,3,12,30,8.200000000000001,63,870,394,9,-7.800000000000001,15,0,0,15,325,31.44,67.68,0.13,1025,0.4,54,2.5
2019,1,3,13,30,7.9,61,844,356,7,-7.6000000000000005,145,140,0,194,324,32.39,69.56,0.13,1025,0.4,54,2.3000000000000003
2019,1,3,14,30,6.6000000000000005,54,766,266,0,-6.1000000000000005,54,766,0,266,322,40.01,73.95,0.13,1025,0.5,64,1.6
2019,1,3,15,30,4,41,618,144,0,-1.5,41,618,0,144,322,67.25,80.4,0.13,1025,0.5,78,1.2000000000000002
2019,1,3,16,30,2.2,14,238,21,0,-4.800000000000001,14,238,0,21,322,59.95,88.24,0.13,1025,0.5,88,1.3
2019,1,3,17,30,1.6,0,0,0,0,-6.1000000000000005,0,0,0,0,323,56.59,97.8,0.13,1026,0.5,92,1.3
2019,1,3,18,30,1.3,0,0,0,0,-6.5,0,0,0,0,323,56.21,107.8,0.13,1026,0.5,88,1.2000000000000002
2019,1,3,19,30,1,0,0,0,0,-6.7,0,0,0,0,324,56.370000000000005,118.26,0.13,1026,0.4,77,1.1
2019,1,3,20,30,0.7000000000000001,0,0,0,0,-7,0,0,0,0,324,56.57,128.87,0.13,1026,0.4,66,1
2019,1,3,21,30,0.6000000000000001,0,0,0,0,-7.300000000000001,0,0,0,0,323,55.5,139.25,0.13,1026,0.4,62,0.7000000000000001
2019,1,3,22,30,0.4,0,0,0,0,-7.800000000000001,0,0,0,0,321,54.29,148.71,0.13,1026,0.4,158,0.6000000000000001
2019,1,3,23,30,-0.2,0,0,0,0,-8,0,0,0,0,318,55.78,155.78,0.13,1026,0.4,260,1
2019,1,4,0,30,-0.5,0,0,0,0,-7.9,0,0,0,0,317,57.26,157.8,0.13,1026,0.4,266,1.2000000000000002
2019,1,4,1,30,-1.1,0,0,0,0,-7.800000000000001,0,0,0,0,312,60.480000000000004,153.55,0.13,1026,0.4,293,1.4000000000000001
2019,1,4,2,30,-1.3,0,0,0,0,-7.7,0,0,0,0,309,61.940000000000005,145.32,0.13,1026,0.4,309,1.5
2019,1,4,3,30,-1.5,0,0,0,0,-7.5,0,0,0,0,306,63.59,135.4,0.13,1026,0.4,318,1.4000000000000001
2019,1,4,4,30,-1.4000000000000001,0,0,0,0,-7.300000000000001,0,0,0,0,303,64.34,124.87,0.13,1026,0.4,321,1.3
2019,1,4,5,30,-1.1,0,0,0,0,-6.9,0,0,0,0,0.3,64.6,114.27,0.13,1026,0.4,324,1.2000000000000002
2019,1,4,6,30,-0.8,0,0,0,0,-6.9,0,0,0,0,297,63.21,103.94,0.13,1027,0.5,325,1.1
2019,1,4,7,30,0,0,0,0,0,-7.2,0,0,0,0,294,58.410000000000004,94.19,0.13,1027,0.5,324,0.9
2019,1,4,8,30,1.4000000000000001,26,426,62,0,-6.2,26,426,0,62,292,56.85,85.16,0.13,1028,0.5,310,0.6000000000000001
2019,1,4,9,30,3.1,48,683,193,0,-4.800000000000001,48,683,0,193,291,56.01,77.71000000000001,0.13,1028,0.5,291,0.5
2019,1,4,10,30,4.6000000000000005,59,792,304,0,-6.2,59,792,0,304,0.28700000000000003,45.43,71.96000000000001,0.13,1028,0.5,145,0.6000000000000001
2019,1,4,11,30,5.800000000000001,64,832,370,4,-6.1000000000000005,154,104,0,192,0.28400000000000003,42.17,68.45,0.13,1028,0.6000000000000001,6,0.9
2019,1,4,12,30,6.1000000000000005,66,842,387,0,-5.800000000000001,66,842,0,387,0.28400000000000003,42.1,67.58,0.13,1028,0.6000000000000001,4,1.2000000000000002
2019,1,4,13,30,5.9,63,820,351,2,-5.800000000000001,146,138,0,195,0.28600000000000003,42.77,69.44,0.13,1027,0.6000000000000001,173,1
2019,1,4,14,30,4.800000000000001,56,753,266,0,-5.1000000000000005,56,753,0,266,292,48.730000000000004,73.82000000000001,0.13,1027,0.6000000000000001,306,0.7000000000000001
2019,1,4,15,30,3,42,596,143,0,-3.5,42,596,0,143,299,62.27,80.26,0.13,1027,0.7000000000000001,257,0.8
2019,1,4,16,30,1.5,14,223,22,0,-6.300000000000001,14,223,0,22,306,56.050000000000004,88.10000000000001,0.13,1027,0.7000000000000001,247,1.1
2019,1,4,17,30,0.8,0,0,0,7,-6.7,0,0,0,0,309,57.32,97.65,0.13,1027,0.7000000000000001,249,1.2000000000000002
2019,1,4,18,30,0.4,0,0,0,6,-6.4,0,0,0,0,308,60.18,107.65,0.13,1027,0.8,249,1.3
2019,1,4,19,30,0.30000000000000004,0,0,0,7,-5.800000000000001,0,0,0,0,304,63.480000000000004,118.11,0.13,1026,0.8,247,1.2000000000000002
2019,1,4,20,30,0.4,0,0,0,7,-5.5,0,0,0,0,301,64.49,128.72,0.13,1026,0.8,247,1.2000000000000002
2019,1,4,21,30,0.5,0,0,0,7,-5.4,0,0,0,0,301,64.57000000000001,139.1,0.13,1026,0.8,250,1.2000000000000002
2019,1,4,22,30,0.5,0,0,0,6,-5.2,0,0,0,0,302,65.51,148.56,0.13,1025,0.8,252,1.1
2019,1,4,23,30,0.2,0,0,0,7,-5.300000000000001,0,0,1,0,302,66.73,155.64000000000001,0.13,1025,0.8,256,1.2000000000000002
2019,1,5,0,30,0.1,0,0,0,4,-5.6000000000000005,0,0,0,0,301,65.54,157.71,0.13,1025,0.8,259,1.2000000000000002
2019,1,5,1,30,-0.5,0,0,0,4,-6.4,0,0,0,0,297,64.51,153.51,0.14,1024,0.8,267,1.2000000000000002
2019,1,5,2,30,-1,0,0,0,4,-6.7,0,0,0,0,294,65.19,145.32,0.14,1024,0.8,268,1.2000000000000002
2019,1,5,3,30,-1.4000000000000001,0,0,0,0,-6.5,0,0,0,0,289,68.08,135.41,0.14,1024,0.8,270,1.2000000000000002
2019,1,5,4,30,-1.8,0,0,0,4,-6.2,0,0,0,0,0.28500000000000003,71.63,124.88000000000001,0.14,1023,0.8,271,1.3
2019,1,5,5,30,-2,0,0,0,4,-6,0,0,0,0,281,74.25,114.28,0.14,1022,0.8,272,1.3
2019,1,5,6,30,-2.1,0,0,0,7,-5.6000000000000005,0,0,0,0,278,76.67,103.95,0.14,1022,0.9,275,1.3
2019,1,5,7,30,-1.4000000000000001,0,0,0,4,-5.5,0,0,0,0,277,73.87,94.18,0.14,1022,0.9,277,1.4000000000000001
2019,1,5,8,30,0.5,26,401,60,7,-4.4,5,0,3,5,277,69.87,85.13,0.14,1022,1,275,1.9000000000000001
2019,1,5,9,30,2.3000000000000003,46,661,188,6,-4.2,9,0,3,9,276,62.21,77.66,0.14,1021,1,273,2.3000000000000003
2019,1,5,10,30,3.4000000000000004,57,770,296,6,-4.3,13,0,0,13,273,56.97,71.89,0.14,1021,1.1,276,2.3000000000000003
2019,1,5,11,30,4,61,820,364,6,-4,17,0,0,17,269,55.81,68.36,0.14,1020,1.1,280,2.1
2019,1,5,12,30,4,63,829,380,6,-3.6,28,0,0,28,262,57.7,67.47,0.14,1019,1.2000000000000002,274,1.8
2019,1,5,13,30,3.7,67,779,342,7,-2.3000000000000003,136,27,0,145,254,65.05,69.31,0.14,1018,1.2000000000000002,261,1.5
2019,1,5,14,30,3.2,57,721,260,7,-1.5,100,312,0,187,247,71.18,73.68,0.14,1017,1.2000000000000002,256,1.3
2019,1,5,15,30,1.5,42,584,143,0,-0.9,42,584,1,143,244,84.2,80.11,0.14,1016,1.1,261,1.2000000000000002
2019,1,5,16,30,-0.2,15,225,23,0,-2.6,15,225,0,23,242,83.87,87.97,0.14,1016,1.1,270,1.4000000000000001
2019,1,5,17,30,-0.5,0,0,0,0,-2.7,0,0,0,0,242,84.93,97.5,0.14,1017,1.1,279,1.4000000000000001
2019,1,5,18,30,-0.5,0,0,0,0,-2.4000000000000004,0,0,0,0,245,86.87,107.5,0.14,1017,1.1,287,1.4000000000000001
2019,1,5,19,30,-0.5,0,0,0,0,-2.3000000000000003,0,0,0,0,0.25,87.67,117.96000000000001,0.14,1017,1.1,292,1.3
2019,1,5,20,30,-0.5,0,0,0,0,-2.4000000000000004,0,0,0,0,256,87.15,128.57,0.14,1017,1.1,292,1.3
2019,1,5,21,30,-0.7000000000000001,0,0,0,0,-2.6,0,0,0,0,261,87.26,138.95000000000002,0.14,1017,1,288,1.3
2019,1,5,22,30,-0.9,0,0,0,0,-2.7,0,0,0,0,268,87.43,148.41,0.14,1017,1,284,1.4000000000000001
2019,1,5,23,30,-0.8,0,0,0,0,-2.8000000000000003,0,0,0,0,273,86.06,155.5,0.14,1017,1,283,1.5
2019,1,6,0,30,-0.7000000000000001,0,0,0,0,-2.8000000000000003,0,0,0,0,275,85.53,157.6,0.14,1017,1,285,1.6
2019,1,6,1,30,-0.30000000000000004,0,0,0,0,-2.6,0,0,0,0,279,84.43,153.46,0.14,1017,1,287,1.8
2019,1,6,2,30,-0.1,0,0,0,7,-2.5,0,0,1,0,0.28,83.9,145.3,0.14,1017,1,289,1.9000000000000001
2019,1,6,3,30,0,0,0,0,7,-2.6,0,0,0,0,281,82.93,135.41,0.14,1017,1,294,2
2019,1,6,4,30,0.2,0,0,0,7,-2.7,0,0,0,0,0.28,80.58,124.89,0.14,1017,1,298,2
2019,1,6,5,30,0.5,0,0,0,0,-2.9000000000000004,0,0,0,0,279,77.68,114.29,0.14,1017,1,301,1.9000000000000001
2019,1,6,6,30,0.9,0,0,0,7,-3.2,0,0,0,0,278,74.13,103.94,0.14,1017,1,303,1.8
2019,1,6,7,30,1.8,0,0,0,0,-3.4000000000000004,0,0,0,0,276,68.34,94.17,0.14,1017,1,303,1.7000000000000002
2019,1,6,8,30,4.1000000000000005,24,452,62,1,-2.7,24,452,0,62,276,61.25,85.11,0.14,1017,1,303,1.8
2019,1,6,9,30,6.800000000000001,42,694,191,0,-0.8,42,694,0,191,279,58.19,77.62,0.14,1017,1,303,2.1
2019,1,6,10,30,8.700000000000001,53,796,302,0,0,53,796,0,302,0.28200000000000003,54.51,71.82000000000001,0.14,1017,0.9,302,2.3000000000000003
2019,1,6,11,30,10.100000000000001,57,847,371,0,0.1,57,847,0,371,0.28600000000000003,49.93,68.27,0.14,1017,0.9,302,2.2
2019,1,6,12,30,10.9,57,861,388,0,1,57,861,0,388,0.29,50.42,67.35,0.14,1017,0.9,306,2
2019,1,6,13,30,10.9,56,833,353,0,2.2,56,833,0,353,293,54.94,69.17,0.14,1017,0.9,311,1.5
2019,1,6,14,30,9.600000000000001,50,779,271,0,4,50,779,0,271,294,68.13,73.53,0.14,1017,0.8,317,1.1
2019,1,6,15,30,7.4,38,641,150,0,3.6,38,641,0,150,294,76.60000000000001,79.96000000000001,0.14,1018,0.8,327,1
2019,1,6,16,30,5.800000000000001,15,293,26,0,1.5,15,293,0,26,293,73.8,87.83,0.14,1018,0.8,341,1.1
2019,1,6,17,30,4.9,0,0,0,0,1.4000000000000001,0,0,0,0,293,77.89,97.35000000000001,0.14,1018,0.9,184,1
2019,1,6,18,30,4,0,0,0,0,1.5,0,0,0,0,293,83.84,107.35000000000001,0.14,1019,0.9,40,1
2019,1,6,19,30,3.1,0,0,0,0,1.7000000000000002,0,0,0,0,292,90.65,117.8,0.14,1020,0.9,73,1.2000000000000002
2019,1,6,20,30,2.3000000000000003,0,0,0,0,2.1,0,0,0,0,0.29,98.43,128.42000000000002,0.14,1020,1,95,1.3
2019,1,6,21,30,2.2,0,0,0,0,2.2,0,0,0,0,289,100,138.79,0.14,1021,1,107,1.1
2019,1,6,22,30,2.7,0,0,0,4,2.7,0,0,0,0,289,100,148.26,0.14,1021,1,109,0.9
2019,1,6,23,30,3,0,0,0,0,2.8000000000000003,0,0,0,0,289,98.55,155.35,0.14,1021,1,101,0.6000000000000001
2019,1,7,0,30,3.1,0,0,0,0,2.6,0,0,0,0,0.29,96.73,157.49,0.14,1021,1,94,0.5
2019,1,7,1,30,2.6,0,0,0,0,2.4000000000000004,0,0,0,0,293,98.28,153.4,0.13,1021,1,44,0.5
2019,1,7,2,30,2,0,0,0,0,2,0,0,0,0,294,100,145.28,0.13,1022,1,21,0.6000000000000001
2019,1,7,3,30,1.4000000000000001,0,0,0,0,1.4000000000000001,0,0,0,0,295,100,135.4,0.13,1022,1,8,0.7000000000000001
2019,1,7,4,30,1,0,0,0,0,1,0,0,0,0,295,100,124.89,0.13,1022,1,7,0.6000000000000001
2019,1,7,5,30,0.8,0,0,0,0,0.7000000000000001,0,0,0,0,295,99.47,114.28,0.13,1022,1,32,0.5
2019,1,7,6,30,0.6000000000000001,0,0,0,0,0.4,0,0,0,0,294,98.35000000000001,103.94,0.13,1023,1,77,0.6000000000000001
2019,1,7,7,30,0.9,0,0,0,0,0.30000000000000004,0,0,0,0,294,96.01,94.15,0.13,1024,1,115,0.9
2019,1,7,8,30,2.2,27,376,59,0,0.7000000000000001,27,376,0,59,293,89.55,85.07000000000001,0.13,1025,1,131,1.4000000000000001
2019,1,7,9,30,3.9000000000000004,50,634,187,0,1.6,50,634,0,187,292,84.93,77.56,0.13,1025,1,133,1.8
2019,1,7,10,30,5.7,68,714,292,7,2.4000000000000004,126,178,0,182,292,79.58,71.74,0.13,1026,1.1,130,2
2019,1,7,11,30,7.6000000000000005,74,768,360,3,3.1,156,92,0,190,291,73.08,68.16,0.13,1025,1.1,123,1.9000000000000001
2019,1,7,12,30,8.9,76,783,379,0,3.4000000000000004,76,783,0,379,291,68.63,67.22,0.13,1025,1.1,111,1.6
2019,1,7,13,30,9.4,80,726,340,0,3.5,80,726,0,340,294,66.6,69.03,0.13,1024,1.1,95,1.2000000000000002
2019,1,7,14,30,8.9,69,657,257,0,3.6,69,657,0,257,297,69.36,73.38,0.13,1024,1.1,75,0.7000000000000001
2019,1,7,15,30,7.2,51,506,141,0,4.6000000000000005,51,506,1,141,302,83.39,79.8,0.13,1024,1.1,46,0.5
2019,1,7,16,30,5.6000000000000005,17,159,24,0,2.9000000000000004,17,159,0,24,306,82.56,87.68,0.13,1024,1.1,32,0.7000000000000001
2019,1,7,17,30,4.6000000000000005,0,0,0,4,2.7,0,0,0,0,309,87.39,97.19,0.13,1024,1.1,45,0.9
2019,1,7,18,30,3.8000000000000003,0,0,0,4,2.7,0,0,0,0,308,92.51,107.19,0.13,1025,1.2000000000000002,65,1.1
2019,1,7,19,30,3.1,0,0,0,0,2.7,0,0,0,0,308,97.26,117.65,0.13,1025,1.2000000000000002,80,1.2000000000000002
2019,1,7,20,30,2.7,0,0,0,0,2.7,0,0,0,0,307,100,128.26,0.13,1025,1.1,88,1.2000000000000002
2019,1,7,21,30,2.5,0,0,0,0,2.5,0,0,0,0,306,100,138.63,0.13,1024,1.1,93,1.1
2019,1,7,22,30,2.7,0,0,0,0,2.7,0,0,0,0,303,100,148.09,0.13,1024,1.1,94,0.8
2019,1,7,23,30,2.8000000000000003,0,0,0,0,2.8000000000000003,0,0,0,0,301,100,155.20000000000002,0.13,1023,1.1,214,0.5
2019,1,8,0,30,2.6,0,0,0,0,2.6,0,0,0,0,301,100,157.37,0.13,1023,1,334,0.4
2019,1,8,1,30,1.4000000000000001,0,0,0,0,1.4000000000000001,0,0,0,0,0.3,100,153.34,0.13,1022,1,320,0.7000000000000001
2019,1,8,2,30,0.9,0,0,0,1,0.9,0,0,0,0,301,100,145.25,0.13,1021,1,322,0.8
2019,1,8,3,30,0.7000000000000001,0,0,0,0,0.7000000000000001,0,0,0,0,301,100,135.39000000000001,0.13,1021,1.1,319,1
2019,1,8,4,30,0.5,0,0,0,7,0.5,0,0,0,0,301,100,124.88000000000001,0.13,1020,1.1,310,1
2019,1,8,5,30,0.30000000000000004,0,0,0,7,0.30000000000000004,0,0,0,0,299,100,114.28,0.13,1019,1.2000000000000002,290,0.8
2019,1,8,6,30,0.30000000000000004,0,0,0,6,0.2,0,0,0,0,297,99.32000000000001,103.92,0.13,1019,1.3,273,0.9
2019,1,8,7,30,0.6000000000000001,0,0,0,6,0.1,0,0,0,0,296,96.37,94.12,0.13,1018,1.4000000000000001,267,1.1
2019,1,8,8,30,1.6,31,248,53,6,0.30000000000000004,5,0,3,5,295,91.29,85.03,0.13,1018,1.5,260,1.5
2019,1,8,9,30,3,60,533,175,9,0.9,8,0,3,8,295,85.87,77.49,0.13,1017,1.5,258,1.9000000000000001
2019,1,8,10,30,4.5,72,671,284,6,1.5,11,0,0,11,296,81,71.65,0.13,1015,1.4000000000000001,264,2.2
2019,1,8,11,30,6.2,78,736,353,6,2.5,14,0,0,14,298,76.93,68.05,0.13,1014,1.3,273,2.5
2019,1,8,12,30,7.5,79,754,372,6,3.1,18,0,0,18,301,73.79,67.09,0.13,1012,1.3,276,2.9000000000000004
2019,1,8,13,30,8.200000000000001,74,734,339,7,3.6,61,0,0,61,304,72.83,68.88,0.13,1011,1.3,276,2.8000000000000003
2019,1,8,14,30,7.6000000000000005,64,671,258,7,4.2,10,0,3,10,306,79.02,73.22,0.13,1010,1.3,280,1.8
2019,1,8,15,30,6.1000000000000005,47,530,143,7,4.7,13,0,3,13,309,90.59,79.64,0.13,1010,1.2000000000000002,290,1
2019,1,8,16,30,5.300000000000001,16,190,24,7,3.7,5,0,3,5,313,89.32000000000001,87.53,0.13,1009,1.2000000000000002,294,0.8
2019,1,8,17,30,4.9,0,0,0,1,3.6,0,0,0,0,317,91.38,97.02,0.13,1009,1.1,300,0.6000000000000001
2019,1,8,18,30,4.4,0,0,0,1,3.6,0,0,0,0,321,94.82000000000001,107.02,0.13,1009,1,319,0.5
2019,1,8,19,30,3.7,0,0,0,4,3.6,0,0,0,0,324,99.4,117.49000000000001,0.13,1009,0.9,341,0.6000000000000001
2019,1,8,20,30,3.2,0,0,0,1,3.2,0,0,0,0,326,100,128.1,0.13,1009,0.8,343,0.6000000000000001
2019,1,8,21,30,2.5,0,0,0,1,2.5,0,0,0,0,325,100,138.47,0.13,1008,0.8,301,0.7000000000000001
2019,1,8,22,30,1.3,0,0,0,7,1.3,0,0,0,0,326,100,147.93,0.13,1008,0.7000000000000001,260,0.9
2019,1,8,23,30,0.8,0,0,0,4,0.8,0,0,0,0,327,100,155.04,0.13,1007,0.7000000000000001,255,1.3
2019,1,9,0,30,0.9,0,0,0,4,0.9,0,0,0,0,329,100,157.25,0.13,1007,0.7000000000000001,255,1.4000000000000001
2019,1,9,1,30,0.8,0,0,0,7,0.8,0,0,0,0,336,100,153.27,0.13,1006,0.7000000000000001,267,2.1
2019,1,9,2,30,-0.2,0,0,0,7,-0.2,0,0,0,0,342,100,145.22,0.13,1006,0.7000000000000001,279,1.9000000000000001
2019,1,9,3,30,-0.9,0,0,0,1,-1.1,0,0,0,0,0.34800000000000003,98.56,135.37,0.13,1005,0.6000000000000001,289,1.9000000000000001
2019,1,9,4,30,-1.3,0,0,0,1,-2.1,0,0,1,0,355,94,124.87,0.13,1005,0.6000000000000001,291,1.9000000000000001
2019,1,9,5,30,-1.4000000000000001,0,0,0,0,-3,0,0,0,0,363,89.12,114.26,0.13,1004,0.6000000000000001,291,2
2019,1,9,6,30,-1.6,0,0,0,4,-3.5,0,0,0,0,373,86.68,103.9,0.13,1004,0.5,290,2.2
2019,1,9,7,30,-0.9,0,0,0,7,-3.9000000000000004,0,0,0,0,386,80.12,94.08,0.13,1004,0.5,291,2.5
2019,1,9,8,30,1,24,473,66,7,-3.5,5,0,3,5,401,71.94,84.98,0.13,1003,0.5,295,2.8000000000000003
